1.6382 	ERROR 	Support for the `pyo` audio backend is not available this session. Please install `psychopy-pyo` and restart the session to enable support.
7.4329 	EXP 	Created read_number = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='read_number', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.4333 	EXP 	Sound start_pause_tone set volume 1.000
7.4334 	EXP 	window1: mouseVisible = False
7.4343 	EXP 	Created read_pausing = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='read_pausing', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.4344 	EXP 	window1: mouseVisible = False
7.4615 	EXP 	Created ctl2_instruction_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ctl2_instruction_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.4619 	EXP 	Sound start_tone_2 set volume 1.000
7.4620 	EXP 	window1: mouseVisible = False
7.4630 	EXP 	Created subtract_number = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_number', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.4633 	EXP 	Sound start_pause_tone_2 set volume 1.000
7.4634 	EXP 	window1: mouseVisible = False
7.4644 	EXP 	Created subtract_pausing = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_pausing', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.4645 	EXP 	window1: mouseVisible = False
7.4694 	EXP 	Created task_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='task_end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Please wait for the next task to begin..', units='height', win=Window(...), wrapWidth=1)
7.4695 	EXP 	window1: mouseVisible = False
7.4773 	EXP 	Created tsst_instruction_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='tsst_instruction_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.4777 	EXP 	Sound start_tone_3 set volume 1.000
7.4779 	EXP 	window1: mouseVisible = False
7.4789 	EXP 	Created subtract_number_TSST = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_number_TSST', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.4793 	EXP 	Sound tsst_start_pause_tone set volume 1.000
7.4794 	EXP 	window1: mouseVisible = False
7.4804 	EXP 	Created subtract_pausing_TSST = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_pausing_TSST', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.4805 	EXP 	window1: mouseVisible = False
7.4873 	EXP 	Created finished_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='finished_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0699 	INFO 	Keyboard events cleared
0.0699 	EXP 	window1: mouseVisible = False
0.0729 	EXP 	ctl1_instruction_text: autoDraw = True
20.0782 	DATA 	Keypress: space
21.0529 	INFO 	Keyboard events cleared
21.0534 	EXP 	Created sequence: sequential, trialTypes=1, nReps=6, seed=None
21.0536 	EXP 	New trial (rep=0, index=0): None
21.0537 	EXP 	window1: mouseVisible = False
21.0538 	INFO 	Keyboard events cleared
21.0585 	EXP 	Sound start_tone reached end of file
21.0693 	EXP 	Sound start_tone started
21.0592 	DATA 	Keypress: return
21.0601 	EXP 	ctl1_instruction_text: autoDraw = False
21.0601 	EXP 	read_number: height = 0.07
21.0601 	EXP 	read_number: height = 0.07
21.0601 	EXP 	read_number: height = 0.07
21.0601 	EXP 	read_number: text = 1022
21.2472 	EXP 	read_number: autoDraw = True
21.2729 	EXP 	Sound start_tone stopped
21.2730 	EXP 	Sound start_tone reached end of file
22.5920 	DATA 	Keypress: space
22.5943 	EXP 	read_number: height = 0.07
22.5943 	EXP 	read_number: height = 0.07
22.5943 	EXP 	read_number: height = 0.07
22.5943 	EXP 	read_number: text = '1009'
22.9248 	DATA 	Keypress: space
22.9276 	EXP 	read_number: height = 0.07
22.9276 	EXP 	read_number: height = 0.07
22.9276 	EXP 	read_number: height = 0.07
22.9276 	EXP 	read_number: text = '996'
23.0816 	DATA 	Keypress: space
23.0943 	EXP 	read_number: height = 0.07
23.0943 	EXP 	read_number: height = 0.07
23.0943 	EXP 	read_number: height = 0.07
23.0943 	EXP 	read_number: text = '983'
23.2373 	DATA 	Keypress: space
23.2401 	EXP 	read_number: height = 0.07
23.2401 	EXP 	read_number: height = 0.07
23.2401 	EXP 	read_number: height = 0.07
23.2401 	EXP 	read_number: text = '970'
23.3693 	DATA 	Keypress: space
23.3721 	EXP 	read_number: height = 0.07
23.3721 	EXP 	read_number: height = 0.07
23.3721 	EXP 	read_number: height = 0.07
23.3721 	EXP 	read_number: text = '957'
23.4807 	DATA 	Keypress: space
23.4832 	EXP 	read_number: height = 0.07
23.4832 	EXP 	read_number: height = 0.07
23.4832 	EXP 	read_number: height = 0.07
23.4832 	EXP 	read_number: text = '944'
61.0576 	EXP 	window1: mouseVisible = False
61.0577 	EXP 	Sound start_pause_tone reached end of file
61.0691 	EXP 	Sound start_pause_tone started
61.0598 	EXP 	read_number: autoDraw = False
61.0598 	EXP 	read_number: autoDraw = False
61.0598 	EXP 	read_pausing: height = 0.07
61.0598 	EXP 	read_pausing: height = 0.07
61.0598 	EXP 	read_pausing: height = 0.07
61.0598 	EXP 	read_pausing: text = 'PAUSE'
61.0598 	EXP 	read_pausing: autoDraw = True
61.2728 	EXP 	Sound start_pause_tone stopped
61.2729 	EXP 	Sound start_pause_tone reached end of file
81.0457 	EXP 	New trial (rep=1, index=0): None
81.0458 	EXP 	window1: mouseVisible = False
81.0459 	INFO 	Keyboard events cleared
81.0477 	EXP 	Sound start_tone reached end of file
81.0618 	EXP 	Sound start_tone started
81.0521 	EXP 	read_pausing: autoDraw = False
81.0521 	EXP 	read_pausing: autoDraw = False
81.0521 	EXP 	read_number: height = 0.07
81.0521 	EXP 	read_number: height = 0.07
81.0521 	EXP 	read_number: height = 0.07
81.0521 	EXP 	read_number: text = 944
81.2465 	EXP 	read_number: autoDraw = True
81.2627 	EXP 	Sound start_tone stopped
81.2628 	EXP 	Sound start_tone reached end of file
121.0593 	EXP 	window1: mouseVisible = False
121.0593 	EXP 	Sound start_pause_tone reached end of file
121.0753 	EXP 	Sound start_pause_tone started
121.0655 	EXP 	read_number: autoDraw = False
121.0655 	EXP 	read_number: autoDraw = False
121.0655 	EXP 	read_pausing: text = 'PAUSE'
121.0655 	EXP 	read_pausing: autoDraw = True
121.2726 	EXP 	Sound start_pause_tone stopped
121.2727 	EXP 	Sound start_pause_tone reached end of file
141.0520 	EXP 	New trial (rep=2, index=0): None
141.0521 	EXP 	window1: mouseVisible = False
141.0521 	INFO 	Keyboard events cleared
141.0540 	EXP 	Sound start_tone reached end of file
141.0681 	EXP 	Sound start_tone started
141.0584 	EXP 	read_pausing: autoDraw = False
141.0584 	EXP 	read_pausing: autoDraw = False
141.0584 	EXP 	read_number: height = 0.07
141.0584 	EXP 	read_number: height = 0.07
141.0584 	EXP 	read_number: height = 0.07
141.0584 	EXP 	read_number: text = 944
141.2529 	EXP 	read_number: autoDraw = True
141.2726 	EXP 	Sound start_tone stopped
141.2726 	EXP 	Sound start_tone reached end of file
158.0107 	DATA 	Keypress: escape
158.1836 	EXP 	TSST_fnirs_V4_FULL: status = STOPPED
158.1902 	EXP 	read_number: autoDraw = False
158.1903 	EXP 	TSST_fnirs_V4_FULL: status = STOPPED
158.2043 	INFO 	saved data to 'c:\\Users\\neuro\\GitHub\\fNIRS_TSST_PsychoPy\\data/606476_TSST_fnirs_V4_FULL_2025-10-22_15h36.05.168.csv'
158.2060 	INFO 	saved data to c:\Users\neuro\GitHub\fNIRS_TSST_PsychoPy\data/606476_TSST_fnirs_V4_FULL_2025-10-22_15h36.05.168.psydat
158.2803 	EXP 	window1: mouseVisible = True
158.3003 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
158.3816 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
