1.6811 	ERROR 	Failed to load any of the audioLibs: ['pyo']. Falling back to PsychToolbox ('ptb') backend for sound. Be sure to add 'ptb' to preferences to avoid seeing this message again.
12.5021 	EXP 	Created subtract_number = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_number', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5030 	EXP 	Created subtract_pausing = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_pausing', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5120 	EXP 	Created task_end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='task_end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Please wait for the next task to begin..', units='height', win=Window(...), wrapWidth=1)
12.5142 	EXP 	Created fixation_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.08), italic=False, languageStyle='LTR', name='fixation_cross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
12.5285 	EXP 	Created tsst_instruction_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='tsst_instruction_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.5294 	EXP 	Created subtract_number_TSST = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_number_TSST', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5303 	EXP 	Created subtract_pausing_TSST = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.07, italic=False, languageStyle='LTR', name='subtract_pausing_TSST', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5437 	EXP 	Created finished_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='finished_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0710 	INFO 	Keyboard events cleared
0.0790 	EXP 	ctl1_instruction_text: autoDraw = True
1.1997 	EXP 	Device response: <KeyPress from None: t=1.1838399000002937, value=return, duration=None>
1.1998 	INFO 	Keyboard events cleared
1.1999 	INFO 	Keyboard events cleared
1.2018 	DATA 	Keypress: return
1.2291 	EXP 	ctl1_instruction_text: autoDraw = False
1.2291 	EXP 	fixation_cross: autoDraw = True
1.3292 	EXP 	Device response: <KeyPress from None: t=1.1838399000002937, value=return, duration=0.12000050000006013>
31.2294 	EXP 	Created sequence: sequential, trialTypes=1, nReps=6, seed=None
31.2296 	EXP 	New trial (rep=0, index=0): None
31.2296 	INFO 	Keyboard events cleared
31.2297 	EXP 	Sound  reached end of file
31.2297 	EXP 	Playing sound  on speaker Headphones (X10)
31.2623 	EXP 	fixation_cross: autoDraw = False
31.2623 	EXP 	read_number: height = np.float64(0.07)
31.2623 	EXP 	read_number: height = np.float64(0.07)
31.2623 	EXP 	read_number: height = np.float64(0.07)
31.2623 	EXP 	read_number: text = 1022
31.4290 	EXP 	read_number: autoDraw = True
71.2380 	EXP 	Sound  reached end of file
71.2380 	EXP 	Playing sound  on speaker Headphones (X10)
71.2623 	EXP 	read_number: autoDraw = False
71.2623 	EXP 	read_number: autoDraw = False
71.2623 	EXP 	read_pausing: height = np.float64(0.07)
71.2623 	EXP 	read_pausing: height = np.float64(0.07)
71.2623 	EXP 	read_pausing: height = np.float64(0.07)
71.2623 	EXP 	read_pausing: text = 'PAUSE'
71.2623 	EXP 	read_pausing: autoDraw = True
91.2293 	EXP 	New trial (rep=1, index=0): None
91.2294 	INFO 	Keyboard events cleared
91.2295 	EXP 	Sound  reached end of file
91.2295 	EXP 	Playing sound  on speaker Headphones (X10)
91.2622 	EXP 	read_pausing: autoDraw = False
91.2622 	EXP 	read_pausing: autoDraw = False
91.2622 	EXP 	read_number: height = np.float64(0.07)
91.2622 	EXP 	read_number: height = np.float64(0.07)
91.2622 	EXP 	read_number: height = np.float64(0.07)
91.2622 	EXP 	read_number: text = 1022
91.4622 	EXP 	read_number: autoDraw = True
109.2623 	EXP 	Device response: <KeyPress from None: t=109.25409570000011, value=space, duration=None>
109.2678 	DATA 	Keypress: space
109.2954 	EXP 	read_number: height = np.float64(0.07)
109.2954 	EXP 	read_number: height = np.float64(0.07)
109.2954 	EXP 	read_number: height = np.float64(0.07)
109.2954 	EXP 	read_number: text = '1009'
109.3957 	EXP 	Device response: <KeyPress from None: t=109.25409570000011, value=space, duration=0.1280021000002307>
109.5290 	EXP 	Device response: <KeyPress from None: t=109.50211590000026, value=space, duration=None>
109.5341 	DATA 	Keypress: space
109.5622 	EXP 	read_number: height = np.float64(0.07)
109.5622 	EXP 	read_number: height = np.float64(0.07)
109.5622 	EXP 	read_number: height = np.float64(0.07)
109.5622 	EXP 	read_number: text = '996'
109.6623 	EXP 	Device response: <KeyPress from None: t=109.50211590000026, value=space, duration=0.14399779999985185>
109.7290 	EXP 	Device response: <KeyPress from None: t=109.72611130000041, value=space, duration=None>
109.7354 	DATA 	Keypress: space
109.7621 	EXP 	read_number: height = np.float64(0.07)
109.7621 	EXP 	read_number: height = np.float64(0.07)
109.7621 	EXP 	read_number: height = np.float64(0.07)
109.7621 	EXP 	read_number: text = '983'
109.8957 	EXP 	Device response: <KeyPress from None: t=109.72611130000041, value=space, duration=0.13605539999980465>
109.9623 	EXP 	Device response: <KeyPress from None: t=109.94215620000023, value=space, duration=None>
109.9675 	DATA 	Keypress: space
109.9955 	EXP 	read_number: height = np.float64(0.07)
109.9955 	EXP 	read_number: height = np.float64(0.07)
109.9955 	EXP 	read_number: height = np.float64(0.07)
109.9955 	EXP 	read_number: text = '970'
110.0625 	EXP 	Device response: <KeyPress from None: t=109.94215620000023, value=space, duration=0.1200407000001178>
110.1623 	EXP 	Device response: <KeyPress from None: t=110.1502015000001, value=space, duration=None>
110.1673 	DATA 	Keypress: space
110.1955 	EXP 	read_number: height = np.float64(0.07)
110.1955 	EXP 	read_number: height = np.float64(0.07)
110.1955 	EXP 	read_number: height = np.float64(0.07)
110.1955 	EXP 	read_number: text = '957'
110.2623 	EXP 	Device response: <KeyPress from None: t=110.1502015000001, value=space, duration=0.10399520000009943>
110.3623 	EXP 	Device response: <KeyPress from None: t=110.34223010000005, value=space, duration=None>
110.3676 	DATA 	Keypress: space
110.3955 	EXP 	read_number: height = np.float64(0.07)
110.3955 	EXP 	read_number: height = np.float64(0.07)
110.3955 	EXP 	read_number: height = np.float64(0.07)
110.3955 	EXP 	read_number: text = '944'
110.4623 	EXP 	Device response: <KeyPress from None: t=110.34223010000005, value=space, duration=0.09597080000003189>
110.5290 	EXP 	Device response: <KeyPress from None: t=110.52624790000027, value=space, duration=None>
110.5321 	DATA 	Keypress: space
110.5621 	EXP 	read_number: height = np.float64(0.07)
110.5621 	EXP 	read_number: height = np.float64(0.07)
110.5621 	EXP 	read_number: height = np.float64(0.07)
110.5621 	EXP 	read_number: text = '931'
110.6290 	EXP 	Device response: <KeyPress from None: t=110.52624790000027, value=space, duration=0.08799139999973704>
110.7290 	EXP 	Device response: <KeyPress from None: t=110.70225980000032, value=space, duration=None>
110.7318 	DATA 	Keypress: space
110.7621 	EXP 	read_number: height = np.float64(0.07)
110.7621 	EXP 	read_number: height = np.float64(0.07)
110.7621 	EXP 	read_number: height = np.float64(0.07)
110.7621 	EXP 	read_number: text = '918'
110.8291 	EXP 	Device response: <KeyPress from None: t=110.70225980000032, value=space, duration=0.09600289999980305>
110.8957 	EXP 	Device response: <KeyPress from None: t=110.88628130000006, value=space, duration=None>
110.8985 	DATA 	Keypress: space
110.9288 	EXP 	read_number: height = np.float64(0.07)
110.9288 	EXP 	read_number: height = np.float64(0.07)
110.9288 	EXP 	read_number: height = np.float64(0.07)
110.9288 	EXP 	read_number: text = '905'
110.9957 	EXP 	Device response: <KeyPress from None: t=110.88628130000006, value=space, duration=0.09603590000006079>
111.0957 	EXP 	Device response: <KeyPress from None: t=111.0863016000003, value=space, duration=None>
111.0986 	DATA 	Keypress: space
111.1288 	EXP 	read_number: height = np.float64(0.07)
111.1288 	EXP 	read_number: height = np.float64(0.07)
111.1288 	EXP 	read_number: height = np.float64(0.07)
111.1288 	EXP 	read_number: text = '892'
111.4290 	EXP 	Device response: <KeyPress from None: t=111.0863016000003, value=space, duration=0.3280475000001388>
111.5290 	EXP 	Device response: <KeyPress from None: t=111.51836850000018, value=space, duration=None>
111.5318 	DATA 	Keypress: space
111.5623 	EXP 	read_number: height = np.float64(0.07)
111.5623 	EXP 	read_number: height = np.float64(0.07)
111.5623 	EXP 	read_number: height = np.float64(0.07)
111.5623 	EXP 	read_number: text = '879'
111.6957 	EXP 	Device response: <KeyPress from None: t=111.51836850000018, value=space, duration=0.14407930000015767>
111.7956 	EXP 	Device response: <KeyPress from None: t=111.79040630000009, value=space, duration=None>
111.7985 	DATA 	Keypress: space
111.8289 	EXP 	read_number: height = np.float64(0.07)
111.8289 	EXP 	read_number: height = np.float64(0.07)
111.8289 	EXP 	read_number: height = np.float64(0.07)
111.8289 	EXP 	read_number: text = '866'
111.9623 	EXP 	Device response: <KeyPress from None: t=111.79040630000009, value=space, duration=0.14402160000008735>
112.0623 	EXP 	Device response: <KeyPress from None: t=112.03041750000011, value=space, duration=None>
112.0652 	DATA 	Keypress: space
112.0954 	EXP 	read_number: height = np.float64(0.07)
112.0954 	EXP 	read_number: height = np.float64(0.07)
112.0954 	EXP 	read_number: height = np.float64(0.07)
112.0954 	EXP 	read_number: text = '853'
112.1957 	EXP 	Device response: <KeyPress from None: t=112.03041750000011, value=space, duration=0.14403519999996206>
112.3290 	EXP 	Device response: <KeyPress from None: t=112.31047410000019, value=space, duration=None>
112.3319 	DATA 	Keypress: space
112.3621 	EXP 	read_number: height = np.float64(0.07)
112.3621 	EXP 	read_number: height = np.float64(0.07)
112.3621 	EXP 	read_number: height = np.float64(0.07)
112.3621 	EXP 	read_number: text = '840'
112.4622 	EXP 	Device response: <KeyPress from None: t=112.31047410000019, value=space, duration=0.12000440000019807>
112.5957 	EXP 	Device response: <KeyPress from None: t=112.5665253000002, value=space, duration=None>
112.5986 	DATA 	Keypress: space
112.6288 	EXP 	read_number: height = np.float64(0.07)
112.6288 	EXP 	read_number: height = np.float64(0.07)
112.6288 	EXP 	read_number: height = np.float64(0.07)
112.6288 	EXP 	read_number: text = '827'
112.7290 	EXP 	Device response: <KeyPress from None: t=112.5665253000002, value=space, duration=0.15200229999982184>
112.8290 	EXP 	Device response: <KeyPress from None: t=112.80655330000036, value=space, duration=None>
112.8320 	DATA 	Keypress: space
112.8622 	EXP 	read_number: height = np.float64(0.07)
112.8622 	EXP 	read_number: height = np.float64(0.07)
112.8622 	EXP 	read_number: height = np.float64(0.07)
112.8622 	EXP 	read_number: text = '814'
112.9623 	EXP 	Device response: <KeyPress from None: t=112.80655330000036, value=space, duration=0.14400919999980033>
113.0623 	EXP 	Device response: <KeyPress from None: t=113.04657260000022, value=space, duration=None>
113.0652 	DATA 	Keypress: space
113.0955 	EXP 	read_number: height = np.float64(0.07)
113.0955 	EXP 	read_number: height = np.float64(0.07)
113.0955 	EXP 	read_number: height = np.float64(0.07)
113.0955 	EXP 	read_number: text = '801'
113.2290 	EXP 	Device response: <KeyPress from None: t=113.04657260000022, value=space, duration=0.1600165999998353>
113.3290 	EXP 	Device response: <KeyPress from None: t=113.31058710000025, value=space, duration=None>
113.3319 	DATA 	Keypress: space
113.3621 	EXP 	read_number: height = np.float64(0.07)
113.3621 	EXP 	read_number: height = np.float64(0.07)
113.3621 	EXP 	read_number: height = np.float64(0.07)
113.3621 	EXP 	read_number: text = '788'
113.4623 	EXP 	Device response: <KeyPress from None: t=113.31058710000025, value=space, duration=0.1440268000001197>
113.5625 	EXP 	Device response: <KeyPress from None: t=113.53462900000022, value=space, duration=None>
113.5654 	DATA 	Keypress: space
113.5955 	EXP 	read_number: height = np.float64(0.07)
113.5955 	EXP 	read_number: height = np.float64(0.07)
113.5955 	EXP 	read_number: height = np.float64(0.07)
113.5955 	EXP 	read_number: text = '775'
113.6956 	EXP 	Device response: <KeyPress from None: t=113.53462900000022, value=space, duration=0.1279948000001241>
113.7958 	EXP 	Device response: <KeyPress from None: t=113.77466570000024, value=space, duration=None>
113.7987 	DATA 	Keypress: space
113.8288 	EXP 	read_number: height = np.float64(0.07)
113.8288 	EXP 	read_number: height = np.float64(0.07)
113.8288 	EXP 	read_number: height = np.float64(0.07)
113.8288 	EXP 	read_number: text = '762'
113.8956 	EXP 	Device response: <KeyPress from None: t=113.77466570000024, value=space, duration=0.12001670000017839>
114.0289 	EXP 	Device response: <KeyPress from None: t=113.99870740000006, value=space, duration=None>
114.0318 	DATA 	Keypress: space
114.0622 	EXP 	read_number: height = np.float64(0.07)
114.0622 	EXP 	read_number: height = np.float64(0.07)
114.0622 	EXP 	read_number: height = np.float64(0.07)
114.0622 	EXP 	read_number: text = '749'
114.1289 	EXP 	Device response: <KeyPress from None: t=113.99870740000006, value=space, duration=0.12001390000023093>
114.2290 	EXP 	Device response: <KeyPress from None: t=114.22271280000041, value=space, duration=None>
114.2318 	DATA 	Keypress: space
114.2623 	EXP 	read_number: height = np.float64(0.07)
114.2623 	EXP 	read_number: height = np.float64(0.07)
114.2623 	EXP 	read_number: height = np.float64(0.07)
114.2623 	EXP 	read_number: text = '736'
114.3290 	EXP 	Device response: <KeyPress from None: t=114.22271280000041, value=space, duration=0.10403839999980846>
114.4289 	EXP 	Device response: <KeyPress from None: t=114.41474780000044, value=space, duration=None>
114.4317 	DATA 	Keypress: space
114.4621 	EXP 	read_number: height = np.float64(0.07)
114.4621 	EXP 	read_number: height = np.float64(0.07)
114.4621 	EXP 	read_number: height = np.float64(0.07)
114.4621 	EXP 	read_number: text = '723'
114.5290 	EXP 	Device response: <KeyPress from None: t=114.41474780000044, value=space, duration=0.11202119999961724>
114.7956 	EXP 	Device response: <KeyPress from None: t=114.78278150000006, value=space, duration=None>
114.7985 	DATA 	Keypress: space
114.8287 	EXP 	read_number: height = np.float64(0.07)
114.8287 	EXP 	read_number: height = np.float64(0.07)
114.8287 	EXP 	read_number: height = np.float64(0.07)
114.8287 	EXP 	read_number: text = '710'
114.8623 	EXP 	Device response: <KeyPress from None: t=114.78278150000006, value=space, duration=0.07203479999998308>
114.8957 	EXP 	Device response: <KeyPress from None: t=114.89481120000028, value=space, duration=None>
114.8988 	DATA 	Keypress: space
114.9288 	EXP 	read_number: height = np.float64(0.07)
114.9288 	EXP 	read_number: height = np.float64(0.07)
114.9288 	EXP 	read_number: height = np.float64(0.07)
114.9288 	EXP 	read_number: text = '697'
115.8957 	EXP 	Device response: <KeyPress from None: t=114.89481120000028, value=space, duration=0.9921060000001489>
115.9956 	EXP 	Device response: <KeyPress from None: t=115.99096100000042, value=space, duration=None>
115.9984 	DATA 	Keypress: space
116.0288 	EXP 	read_number: height = np.float64(0.07)
116.0288 	EXP 	read_number: height = np.float64(0.07)
116.0288 	EXP 	read_number: height = np.float64(0.07)
116.0288 	EXP 	read_number: text = '684'
116.1623 	EXP 	Device response: <KeyPress from None: t=115.99096100000042, value=space, duration=0.15201619999970717>
116.2290 	EXP 	Device response: <KeyPress from None: t=116.21497050000016, value=space, duration=None>
116.2318 	DATA 	Keypress: space
116.2622 	EXP 	read_number: height = np.float64(0.07)
116.2622 	EXP 	read_number: height = np.float64(0.07)
116.2622 	EXP 	read_number: height = np.float64(0.07)
116.2622 	EXP 	read_number: text = '671'
116.3957 	EXP 	Device response: <KeyPress from None: t=116.21497050000016, value=space, duration=0.15204769999991186>
116.4623 	EXP 	Device response: <KeyPress from None: t=116.44703310000023, value=space, duration=None>
116.4652 	DATA 	Keypress: space
116.4957 	EXP 	read_number: height = np.float64(0.07)
116.4957 	EXP 	read_number: height = np.float64(0.07)
116.4957 	EXP 	read_number: height = np.float64(0.07)
116.4957 	EXP 	read_number: text = '658'
116.5956 	EXP 	Device response: <KeyPress from None: t=116.44703310000023, value=space, duration=0.1359969000000092>
116.6623 	EXP 	Device response: <KeyPress from None: t=116.6470519000004, value=space, duration=None>
116.6651 	DATA 	Keypress: space
116.6955 	EXP 	read_number: height = np.float64(0.07)
116.6955 	EXP 	read_number: height = np.float64(0.07)
116.6955 	EXP 	read_number: height = np.float64(0.07)
116.6955 	EXP 	read_number: text = '645'
116.8290 	EXP 	Device response: <KeyPress from None: t=116.6470519000004, value=space, duration=0.16800739999962389>
116.9290 	EXP 	Device response: <KeyPress from None: t=116.91907600000013, value=space, duration=None>
116.9318 	DATA 	Keypress: space
116.9621 	EXP 	read_number: height = np.float64(0.07)
116.9621 	EXP 	read_number: height = np.float64(0.07)
116.9621 	EXP 	read_number: height = np.float64(0.07)
116.9621 	EXP 	read_number: text = '632'
117.0290 	EXP 	Device response: <KeyPress from None: t=116.91907600000013, value=space, duration=0.1040195999999014>
117.1623 	EXP 	Device response: <KeyPress from None: t=117.1591214, value=space, duration=None>
117.1651 	DATA 	Keypress: space
117.1955 	EXP 	read_number: height = np.float64(0.07)
117.1955 	EXP 	read_number: height = np.float64(0.07)
117.1955 	EXP 	read_number: height = np.float64(0.07)
117.1955 	EXP 	read_number: text = '619'
117.2957 	EXP 	Device response: <KeyPress from None: t=117.1591214, value=space, duration=0.11999580000019705>
117.3957 	EXP 	Device response: <KeyPress from None: t=117.36714400000028, value=space, duration=None>
117.3985 	DATA 	Keypress: space
117.4289 	EXP 	read_number: height = np.float64(0.07)
117.4289 	EXP 	read_number: height = np.float64(0.07)
117.4289 	EXP 	read_number: height = np.float64(0.07)
117.4289 	EXP 	read_number: text = '606'
117.4957 	EXP 	Device response: <KeyPress from None: t=117.36714400000028, value=space, duration=0.1200248999998621>
117.5957 	EXP 	Device response: <KeyPress from None: t=117.59114830000044, value=space, duration=None>
117.5988 	DATA 	Keypress: space
117.6287 	EXP 	read_number: height = np.float64(0.07)
117.6287 	EXP 	read_number: height = np.float64(0.07)
117.6287 	EXP 	read_number: height = np.float64(0.07)
117.6287 	EXP 	read_number: text = '593'
117.7623 	EXP 	Device response: <KeyPress from None: t=117.59114830000044, value=space, duration=0.16801639999994222>
117.8623 	EXP 	Device response: <KeyPress from None: t=117.85517700000037, value=space, duration=None>
117.8653 	DATA 	Keypress: space
117.8954 	EXP 	read_number: height = np.float64(0.07)
